num_particles, interia, cognition, social, gen, epoch_stop, solution_found, fitness
40, 0.8, 1.0, 1.0, 17, 389, [0.99999999 0.99999998], 1.700154131798349e-16
40, 0.8, 1.0, 1.0, 18, 341, [1.         0.99999999], 2.241498931214088e-16
40, 0.8, 1.0, 1.0, 19, 407, [1. 1.], 4.2169883581194883e-19
40, 0.9, 1.0, 1.0, 0, 999, [0.99999997 0.99999993], 1.1868070161683979e-15
40, 0.9, 1.0, 1.0, 1, 999, [1.00000003 1.00000005], 6.284403438779455e-16
40, 0.9, 1.0, 1.0, 2, 999, [0.99999999 0.99999999], 5.15724580133738e-17
40, 0.9, 1.0, 1.0, 3, 999, [0.99999999 0.99999998], 1.0045059975309999e-16
40, 0.9, 1.0, 1.0, 4, 999, [1. 1.], 8.622809625903736e-19
40, 0.9, 1.0, 1.0, 5, 999, [1.         0.99999999], 1.7414240817387357e-17
40, 0.9, 1.0, 1.0, 6, 999, [1.00000001 1.00000001], 2.5425238607450833e-17
40, 0.9, 1.0, 1.0, 7, 999, [0.99999998 0.99999996], 4.906056634685605e-16
40, 0.9, 1.0, 1.0, 8, 999, [1.00000001 1.00000002], 1.126153173741224e-16
40, 0.9, 1.0, 1.0, 9, 999, [0.99999998 0.99999998], 1.2838261230699367e-14
40, 0.9, 1.0, 1.0, 10, 999, [1. 1.], 4.333683506035302e-18
40, 0.9, 1.0, 1.0, 11, 999, [1.         0.99999999], 2.341676264468393e-17
40, 0.9, 1.0, 1.0, 12, 999, [1.00000003 1.00000005], 6.839627668246251e-16
40, 0.9, 1.0, 1.0, 13, 999, [0.99999999 0.99999999], 5.907192559138634e-17
40, 0.9, 1.0, 1.0, 14, 999, [1.00000003 1.00000006], 8.815045629463661e-16
40, 0.9, 1.0, 1.0, 15, 999, [1.00000003 1.00000005], 8.182790125850434e-16
40, 0.9, 1.0, 1.0, 16, 999, [1. 1.], 1.0157948746043605e-17
40, 0.9, 1.0, 1.0, 17, 999, [0.99999995 0.9999999 ], 2.5743927633568283e-15
40, 0.9, 1.0, 1.0, 18, 999, [1. 1.], 1.3423349453252899e-17
40, 0.9, 1.0, 1.0, 19, 999, [1. 1.], 3.4477411883165e-18
40, 1.0, 1.0, 1.0, 0, 999, [1.00647205 1.01381208], 0.0001101304200558594
40, 1.0, 1.0, 1.0, 1, 999, [1.0017793  1.00402004], 2.4166491212571265e-05
40, 1.0, 1.0, 1.0, 2, 999, [0.99517132 0.99091179], 5.3109853683480144e-05
40, 1.0, 1.0, 1.0, 3, 999, [0.97037093 0.93947254], 0.0013389290428976006
40, 1.0, 1.0, 1.0, 4, 999, [0.99069764 0.98167065], 9.009967437116264e-05
40, 1.0, 1.0, 1.0, 5, 999, [0.99051611 0.98025992], 0.00016429250171513482
40, 1.0, 1.0, 1.0, 6, 999, [1.02558937 1.05275471], 0.0007396668863087186
40, 1.0, 1.0, 1.0, 7, 999, [1.01536848 1.03186075], 0.00031497395382661
40, 1.0, 1.0, 1.0, 8, 999, [0.98201734 0.9623324 ], 0.0007337092138909249
40, 1.0, 1.0, 1.0, 9, 999, [0.98923127 0.9813853 ], 0.0009037694423266935
40, 1.0, 1.0, 1.0, 10, 999, [0.9989912  0.99601141], 0.0003899041773070451
40, 1.0, 1.0, 1.0, 11, 999, [1.00961584 1.02098543], 0.0003684553983915108
40, 1.0, 1.0, 1.0, 12, 999, [1.04164403 1.08678585], 0.0020452439347431028
40, 1.0, 1.0, 1.0, 13, 999, [1.00788617 1.01769297], 0.0004075732880844835
40, 1.0, 1.0, 1.0, 14, 999, [0.9969019  0.99343773], 2.371118054072325e-05
40, 1.0, 1.0, 1.0, 15, 999, [1.00026682 1.00131485], 6.109058088546753e-05
40, 1.0, 1.0, 1.0, 16, 999, [1.00833962 1.01487213], 0.00042173745111164743
40, 1.0, 1.0, 1.0, 17, 999, [0.99266186 0.98467541], 0.00010315138331004235
40, 1.0, 1.0, 1.0, 18, 999, [0.98570088 0.97225815], 0.0002469654272005082
40, 1.0, 1.0, 1.0, 19, 999, [0.99325222 0.98584928], 9.462930227668199e-05

