40, 0.5, 1.0, 0.1, 0, 999, [2.42250272 5.87117745], 2.0242204951871265
40, 0.5, 1.0, 0.1, 1, 999, [ 4.88706519 23.88650355], 15.11023517410596
40, 0.5, 1.0, 0.1, 2, 999, [1. 1.], 3.753024440759504e-22
40, 0.5, 1.0, 0.1, 3, 999, [1.06023562 1.12413052], 0.0036284256749262284
40, 0.5, 1.0, 0.1, 4, 999, [1. 1.], 1.9999724782550866e-24
40, 0.5, 1.0, 0.1, 5, 999, [1. 1.], 1.6213422747896479e-21
40, 0.5, 1.0, 0.1, 6, 999, [1. 1.], 8.617815700681372e-20
40, 0.5, 1.0, 0.1, 7, 999, [1. 1.], 3.2353752653079975e-22
40, 0.5, 1.0, 0.1, 8, 999, [1. 1.], 2.322309672294543e-24
40, 0.5, 1.0, 0.1, 9, 999, [1.14295749 1.30699045], 0.020477628710199633
40, 0.5, 1.0, 0.1, 10, 999, [1. 1.], 3.316138110576889e-21
40, 0.5, 1.0, 0.1, 11, 999, [1. 1.], 1.7666731797623144e-20
40, 0.5, 1.0, 0.1, 12, 999, [1. 1.], 1.359230573552589e-20
40, 0.5, 1.0, 0.1, 13, 999, [1. 1.], 2.2057223253959642e-20
40, 0.5, 1.0, 0.1, 14, 999, [1. 1.], 1.0894082193282321e-20
40, 0.5, 1.0, 0.1, 15, 999, [ 3.43149216 11.77801696], 5.912982705568945
40, 0.5, 1.0, 0.1, 16, 999, [1. 1.], 1.6283095319869662e-19
40, 0.5, 1.0, 0.1, 17, 999, [1. 1.], 1.9830921914602494e-21
40, 0.5, 1.0, 0.1, 18, 999, [1. 1.], 3.0813223925542864e-19
40, 0.5, 1.0, 0.1, 19, 999, [1. 1.], 1.2867614356482166e-23
40, 0.5, 1.0, 0.2, 0, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 1.0, 0.2, 1, 999, [1. 1.], 2.4158865222393487e-30
40, 0.5, 1.0, 0.2, 2, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 1.0, 0.2, 3, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 1.0, 0.2, 4, 999, [1.13720487 1.29320647], 0.018825258581980878
40, 0.5, 1.0, 0.2, 5, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 1.0, 0.2, 6, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 1.0, 0.2, 7, 999, [1.01462689 1.02949789], 0.00021403691360584717
40, 0.5, 1.0, 0.2, 8, 999, [1.25749325 1.58177526], 0.06632639173923385
40, 0.5, 1.0, 0.2, 9, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 1.0, 0.2, 10, 999, [1. 1.], 4.930380657631324e-32
40, 0.5, 1.0, 0.2, 11, 999, [1.00112966 1.00226314], 1.2767762149299559e-06
40, 0.5, 1.0, 0.2, 12, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 1.0, 0.2, 13, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 1.0, 0.2, 14, 999, [1. 1.], 1.7749370367472766e-30
40, 0.5, 1.0, 0.2, 15, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 1.0, 0.2, 16, 999, [1. 1.], 1.9001788717604428e-21
40, 0.5, 1.0, 0.2, 17, 999, [1. 1.], 4.930380657631324e-32
40, 0.5, 1.0, 0.2, 18, 999, [ 3.31197447 10.9698677 ], 5.345273951913385
40, 0.5, 1.0, 0.2, 19, 999, [1. 1.], 1.232595164407831e-32
40, 0.5, 1.0, 0.3, 0, 999, [1.1459549  1.31364543], 0.02132156402619801
40, 0.5, 1.0, 0.3, 1, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.3, 2, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.3, 3, 999, [2.33385412 5.44834423], 1.7793826587581474
40, 0.5, 1.0, 0.3, 4, 999, [2.8643021  8.20536026], 3.4757508636304637
40, 0.5, 1.0, 0.3, 5, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.3, 6, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.3, 7, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.3, 8, 999, [1.08427703 1.17572829], 0.0071031305264239375
40, 0.5, 1.0, 0.3, 9, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.3, 10, 999, [1.18412359 1.40246604], 0.033911568208051475
40, 0.5, 1.0, 0.3, 11, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.3, 12, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.3, 13, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.3, 14, 999, [1.1418308  1.30404004], 0.02012286515259689
40, 0.5, 1.0, 0.3, 15, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.3, 16, 999, [1.56938937 2.46395225], 0.32429819970650237
40, 0.5, 1.0, 0.3, 17, 999, [2.55293049 6.51770013], 2.41159916829917
40, 0.5, 1.0, 0.3, 18, 999, [1.00000004 1.00000007], 1.2351840376081745e-15
40, 0.5, 1.0, 0.3, 19, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.4, 0, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.4, 1, 999, [0.99999812 0.99999624], 3.533003500311514e-12
40, 0.5, 1.0, 0.4, 2, 999, [2.80967807 7.89663677], 3.2754850465775927
40, 0.5, 1.0, 0.4, 3, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.4, 4, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.4, 5, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.4, 6, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.4, 7, 999, [1.41002119 1.98834128], 0.1681206682467045
40, 0.5, 1.0, 0.4, 8, 999, [1.44324631 2.08384211], 0.19654511974327615
40, 0.5, 1.0, 0.4, 9, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.4, 10, 999, [3.02463255 9.1510867 ], 4.099857688514221
40, 0.5, 1.0, 0.4, 11, 999, [1.00000002 1.00000003], 2.723986162076334e-16
40, 0.5, 1.0, 0.4, 12, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.4, 13, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.4, 14, 999, [1. 1.], 0.0
40, 0.5, 1.0, 0.4, 15, 999, [ 3.36009484 11.29174405], 5.570274672905587
40, 0.5, 1.0, 0.4, 16, 999, [1. 1.], 0.0
