40, 0.1, 1.0, 1.0, 0, 45, [1.0000003 2.9999988], 4.751604761534318e-12
40, 0.1, 1.0, 1.0, 1, 44, [1.00000955 2.99998883], 2.2637684015998845e-10
40, 0.1, 1.0, 1.0, 2, 51, [1. 3.], 7.757157402070877e-18
40, 0.1, 1.0, 1.0, 3, 51, [1.00424828 2.99563018], 3.7202333038286606e-05
40, 0.1, 1.0, 1.0, 4, 50, [1. 3.], 3.532665585685631e-20
40, 0.1, 1.0, 1.0, 5, 56, [0.88486202 3.1437833 ], 0.037212609728824605
40, 0.1, 1.0, 1.0, 6, 48, [1.00000012 2.99999988], 2.947669097186382e-14
40, 0.1, 1.0, 1.0, 7, 44, [0.99994594 3.00005479], 5.9262039985432705e-09
40, 0.1, 1.0, 1.0, 8, 45, [1.00000021 2.99999973], 1.3441419875938007e-13
40, 0.1, 1.0, 1.0, 9, 50, [0.99998477 3.00001868], 6.282386013983565e-10
40, 0.1, 1.0, 1.0, 10, 45, [1.00000046 2.99999959], 3.9111793102924554e-13
40, 0.1, 1.0, 1.0, 11, 54, [1.00191861 2.99810609], 7.2704071141484765e-06
40, 0.1, 1.0, 1.0, 12, 45, [0.99999999 3.00000001], 1.8683418730467524e-16
40, 0.1, 1.0, 1.0, 13, 46, [1.00000001 3.        ], 2.695655846734567e-16
40, 0.1, 1.0, 1.0, 14, 51, [1.00061201 2.99927103], 9.606813755335825e-07
40, 0.1, 1.0, 1.0, 15, 57, [0.99610119 3.00388065], 3.026150430785419e-05
40, 0.1, 1.0, 1.0, 16, 46, [1.00000014 2.99999987], 3.5353068184047874e-14
40, 0.1, 1.0, 1.0, 17, 54, [1.01166989 2.98720256], 0.0003050462472553687
40, 0.1, 1.0, 1.0, 18, 52, [1.02173403 2.97834806], 0.0009412012377354502
40, 0.1, 1.0, 1.0, 19, 47, [0.99999995 3.00000009], 1.680940122334189e-14
40, 0.2, 1.0, 1.0, 0, 47, [1. 3.], 1.9264117882651073e-17
40, 0.2, 1.0, 1.0, 1, 48, [1. 3.], 4.499312732241143e-19
40, 0.2, 1.0, 1.0, 2, 48, [1. 3.], 2.1575810420928106e-19
40, 0.2, 1.0, 1.0, 3, 52, [1. 3.], 7.228602264117747e-19
40, 0.2, 1.0, 1.0, 4, 52, [1. 3.], 3.744629489660136e-20
40, 0.2, 1.0, 1.0, 5, 50, [1. 3.], 5.996864126937927e-22
40, 0.2, 1.0, 1.0, 6, 51, [1. 3.], 3.3472175911375473e-17
40, 0.2, 1.0, 1.0, 7, 50, [0.99999999 3.00000001], 1.1009897813116104e-16
40, 0.2, 1.0, 1.0, 8, 49, [0.99999993 3.00000009], 1.5756547558757623e-14
40, 0.2, 1.0, 1.0, 9, 48, [0.99999999 3.00000002], 4.434795010128958e-16
40, 0.2, 1.0, 1.0, 10, 50, [1. 3.], 1.5604493904126733e-17
40, 0.2, 1.0, 1.0, 11, 51, [1. 3.], 4.538256528624083e-19
40, 0.2, 1.0, 1.0, 12, 48, [1. 3.], 8.830641441722654e-21
40, 0.2, 1.0, 1.0, 13, 50, [1. 3.], 2.4336598770066194e-17
40, 0.2, 1.0, 1.0, 14, 49, [1. 3.], 1.6189931994663972e-18
40, 0.2, 1.0, 1.0, 15, 48, [1. 3.], 4.991807804755287e-18
40, 0.2, 1.0, 1.0, 16, 49, [1. 3.], 6.002907855930459e-18
40, 0.2, 1.0, 1.0, 17, 53, [1. 3.], 1.085516595623631e-21
40, 0.2, 1.0, 1.0, 18, 50, [0.99999998 3.00000002], 7.312163028606399e-16
40, 0.2, 1.0, 1.0, 19, 50, [1.00000002 2.99999999], 8.50825213200847e-16
40, 0.3, 1.0, 1.0, 0, 57, [1. 3.], 3.985070754445657e-18
40, 0.3, 1.0, 1.0, 1, 57, [1. 3.], 3.449384175113197e-22
40, 0.3, 1.0, 1.0, 2, 54, [1.00000002 2.99999999], 6.296180244628509e-16
40, 0.3, 1.0, 1.0, 3, 54, [1. 3.], 4.8204215349528e-18
40, 0.3, 1.0, 1.0, 4, 53, [1.00000001 2.99999999], 1.3349893875155474e-16
40, 0.3, 1.0, 1.0, 5, 57, [1. 3.], 4.254543694905353e-18
40, 0.3, 1.0, 1.0, 6, 56, [0.99999996 3.00000011], 3.1107487820409994e-14
40, 0.3, 1.0, 1.0, 7, 57, [1. 3.], 5.20754448160675e-18
40, 0.3, 1.0, 1.0, 8, 53, [1. 3.], 2.3551528444561024e-18
40, 0.3, 1.0, 1.0, 9, 53, [0.99999999 3.        ], 7.806001616250598e-17
40, 0.3, 1.0, 1.0, 10, 57, [1. 3.], 3.525495052414189e-17
40, 0.3, 1.0, 1.0, 11, 52, [1. 3.], 2.2657025004420777e-18
40, 0.3, 1.0, 1.0, 12, 56, [1. 3.], 1.2467856452255431e-17
40, 0.3, 1.0, 1.0, 13, 50, [1.00000001 2.99999999], 2.465682977280852e-16
40, 0.3, 1.0, 1.0, 14, 52, [1. 3.], 5.584835080916915e-20
40, 0.3, 1.0, 1.0, 15, 54, [1. 3.], 9.54276550795784e-21
40, 0.3, 1.0, 1.0, 16, 54, [0.99999999 3.        ], 4.482200056400912e-16
40, 0.3, 1.0, 1.0, 17, 53, [1. 3.], 6.160849493292484e-18
40, 0.3, 1.0, 1.0, 18, 55, [1. 3.], 7.9672745969761965e-19
40, 0.3, 1.0, 1.0, 19, 54, [1. 3.], 6.370139369473061e-19
40, 0.4, 1.0, 1.0, 0, 62, [1. 3.], 1.6809105501913278e-18
40, 0.4, 1.0, 1.0, 1, 59, [1.         2.99999999], 1.126600318084397e-16
40, 0.4, 1.0, 1.0, 2, 61, [1. 3.], 6.394446285499805e-18
40, 0.4, 1.0, 1.0, 3, 56, [1. 3.], 9.204139133243297e-19
40, 0.4, 1.0, 1.0, 4, 56, [1. 3.], 7.373715904908735e-19
40, 0.4, 1.0, 1.0, 5, 60, [1.         3.00000001], 1.4233641625376554e-16
