10, 0.5, 1.0, 1.0, 0, 79, [0.99999968 3.00000046], 3.830260623527728e-13
10, 0.5, 1.0, 1.0, 1, 72, [1.00000041 2.99999916], 1.6229280482473072e-12
10, 0.5, 1.0, 1.0, 2, 68, [1.00000009 3.00000036], 9.66245487316021e-13
10, 0.5, 1.0, 1.0, 3, 72, [1.00000006 3.        ], 1.7263537653171996e-14
10, 0.5, 1.0, 1.0, 4, 61, [1.00000026 3.00000022], 1.048619214660303e-12
10, 0.5, 1.0, 1.0, 5, 69, [0.99999999 2.99999999], 7.196266668796907e-16
10, 0.5, 1.0, 1.0, 6, 68, [0.99999998 2.99999993], 3.760308018202021e-14
10, 0.5, 1.0, 1.0, 7, 68, [1.00000015 2.99999982], 5.61303198994967e-14
10, 0.5, 1.0, 1.0, 8, 70, [1.00000097 2.999999  ], 1.9402065871927225e-12
10, 0.5, 1.0, 1.0, 9, 66, [0.99999965 3.00000072], 1.2024132095302004e-12
10, 0.5, 1.0, 1.0, 10, 75, [0.99999981 3.00000035], 2.5588421615888675e-13
10, 0.5, 1.0, 1.0, 11, 77, [1.00000069 2.99999914], 1.3163623690356229e-12
10, 0.5, 1.0, 1.0, 12, 72, [1.00000006 2.99999993], 9.226243333156281e-15
10, 0.5, 1.0, 1.0, 13, 66, [1.00000023 2.99999981], 9.916257612884858e-14
10, 0.5, 1.0, 1.0, 14, 74, [0.99999992 3.00000017], 6.291197880595464e-14
10, 0.5, 1.0, 1.0, 15, 82, [1.00000017 2.99999989], 5.789608124112301e-14
10, 0.5, 1.0, 1.0, 16, 70, [0.99999902 3.00000084], 1.7555866238224764e-12
10, 0.5, 1.0, 1.0, 17, 68, [0.99999996 3.00000011], 3.099483774244686e-14
10, 0.5, 1.0, 1.0, 18, 72, [0.99999928 3.00000058], 9.307632897606695e-13
10, 0.5, 1.0, 1.0, 19, 71, [0.9999997  3.00000029], 1.7376219475526059e-13
20, 0.5, 1.0, 1.0, 0, 75, [1.00000005 2.99999996], 5.016480655226066e-15
20, 0.5, 1.0, 1.0, 1, 64, [0.99999999 3.00000022], 2.2161181793374999e-13
20, 0.5, 1.0, 1.0, 2, 59, [0.99999999 2.99999992], 3.952819929616118e-14
20, 0.5, 1.0, 1.0, 3, 68, [0.99999999 3.00000001], 2.7690481646174047e-16
20, 0.5, 1.0, 1.0, 4, 70, [0.99999991 3.00000008], 1.510945760791927e-14
20, 0.5, 1.0, 1.0, 5, 69, [0.99999988 2.99999993], 1.7301151274560338e-13
20, 0.5, 1.0, 1.0, 6, 59, [0.99999993 3.00000023], 1.5676908358684228e-13
20, 0.5, 1.0, 1.0, 7, 63, [0.99999955 3.00000055], 5.382143520206584e-13
20, 0.5, 1.0, 1.0, 8, 70, [1.00000001 2.99999999], 3.8517230977419516e-16
20, 0.5, 1.0, 1.0, 9, 69, [0.99999994 3.00000006], 6.881512622510112e-15
20, 0.5, 1.0, 1.0, 10, 69, [1.00000035 3.00000023], 1.4973716599285827e-12
20, 0.5, 1.0, 1.0, 11, 71, [1.00000001 2.99999999], 3.1211509123757537e-16
20, 0.5, 1.0, 1.0, 12, 71, [0.99999999 3.00000001], 2.063632959103209e-16
20, 0.5, 1.0, 1.0, 13, 75, [1.00000001 3.        ], 4.415561542184423e-16
20, 0.5, 1.0, 1.0, 14, 65, [1.00000001 2.99999997], 3.372163081343996e-15
20, 0.5, 1.0, 1.0, 15, 69, [0.99999996 3.00000003], 3.109666119061388e-15
20, 0.5, 1.0, 1.0, 16, 67, [1.00000001 2.99999999], 4.2272822407380866e-16
20, 0.5, 1.0, 1.0, 17, 69, [1.00000009 2.9999999 ], 1.806168912737161e-14
20, 0.5, 1.0, 1.0, 18, 75, [1.00000006 3.00000039], 9.535707791435448e-13
20, 0.5, 1.0, 1.0, 19, 63, [1.0000001  2.99999988], 2.752670302394101e-14
30, 0.5, 1.0, 1.0, 0, 81, [1. 3.], 5.15452607889239e-19
30, 0.5, 1.0, 1.0, 1, 70, [1. 3.], 7.082172973719762e-18
30, 0.5, 1.0, 1.0, 2, 67, [0.99999999 3.00000001], 3.0102015889542304e-16
30, 0.5, 1.0, 1.0, 3, 62, [1. 3.], 1.6358132963733534e-18
30, 0.5, 1.0, 1.0, 4, 69, [1.00000003 2.99999999], 1.7523420563370033e-15
30, 0.5, 1.0, 1.0, 5, 69, [1.00000001 2.99999999], 3.8247308439698557e-16
30, 0.5, 1.0, 1.0, 6, 71, [0.99999999 2.99999998], 3.9810360033013005e-15
30, 0.5, 1.0, 1.0, 7, 73, [1. 3.], 4.360628011338279e-18
30, 0.5, 1.0, 1.0, 8, 70, [1. 3.], 6.581037669284434e-17
30, 0.5, 1.0, 1.0, 9, 70, [1. 3.], 8.60036571369283e-18
30, 0.5, 1.0, 1.0, 10, 69, [0.99999996 3.        ], 5.750538782249069e-15
30, 0.5, 1.0, 1.0, 11, 71, [1.         3.00000001], 7.289968114748035e-16
30, 0.5, 1.0, 1.0, 12, 68, [1.00000003 3.00000003], 1.513271655261827e-14
30, 0.5, 1.0, 1.0, 13, 69, [1. 3.], 2.2235251256792102e-17
30, 0.5, 1.0, 1.0, 14, 68, [0.99999997 3.00000003], 1.637403404562371e-15
30, 0.5, 1.0, 1.0, 15, 73, [0.99999999 3.00000001], 7.34027653182299e-17
30, 0.5, 1.0, 1.0, 16, 73, [1.00000002 2.99999999], 9.108896647179721e-16
30, 0.5, 1.0, 1.0, 17, 67, [0.99999997 3.00000002], 1.8868392988423946e-15
30, 0.5, 1.0, 1.0, 18, 70, [0.99999999 3.        ], 1.5906166304045488e-16
30, 0.5, 1.0, 1.0, 19, 67, [0.99999999 3.00000002], 6.690261454850111e-16
40, 0.5, 1.0, 1.0, 0, 72, [0.99999997 3.00000003], 1.9395349728118916e-15
40, 0.5, 1.0, 1.0, 1, 65, [1.00000002 2.99999996], 3.1416615799054672e-15
40, 0.5, 1.0, 1.0, 2, 71, [1. 3.], 3.825531725227678e-18
40, 0.5, 1.0, 1.0, 3, 69, [0.99999999 3.00000002], 6.302870159450396e-16
40, 0.5, 1.0, 1.0, 4, 69, [1. 3.], 2.168548240881457e-16
40, 0.5, 1.0, 1.0, 5, 68, [1. 3.], 1.4049633815787616e-17
40, 0.5, 1.0, 1.0, 6, 67, [1. 3.], 1.4046478997037654e-17
40, 0.5, 1.0, 1.0, 7, 69, [0.99999999 3.00000002], 1.6767681865583696e-15
40, 0.5, 1.0, 1.0, 8, 67, [1.00000005 2.99999998], 5.926632987559402e-15
40, 0.5, 1.0, 1.0, 9, 68, [1. 3.], 6.265698810824121e-17
